[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded pl language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded en language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded de language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded fr language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded cn language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded es language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded nl language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded it language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded hu language
[23.09.11 21:25:48 FINE]: [BetonQuest] Loaded vi language
[23.09.11 21:25:48 INFO]: [BetonQuest] Using SQLite for storing data!
[23.09.11 21:25:48 FINE]: [BetonQuest] Initializing updater with version v64, destination is v64
[23.09.11 21:25:48 INFO]: [BetonQuest] Configuration up to date!
[23.09.11 22:16:34 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 22:16:34 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 22:16:34 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 22:16:34 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 22:16:34 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 22:16:34 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 22:16:34 FINE]: [BetonQuest] Loading stuff in package items
[23.09.11 22:16:34 FINE]: [BetonQuest] Everything in package items loaded
[23.09.11 22:16:34 INFO]: [BetonQuest] There are 5 conditions, 23 events, 0 objectives and 5 conversations loaded from 3 packages.
[23.09.11 22:16:34 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 22:16:34 FINE]: [BetonQuest] Command executing done
[23.09.11 22:16:34 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 22:16:34 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 22:16:34 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 22:16:34 FINE]: [BetonQuest] TRUE:  condition gui.quest02_completed for player Telmiyo
[23.09.11 22:16:34 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 22:16:34 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 22:16:34 FINE]: [BetonQuest] Firing event gui.walk_to_door_marta for Telmiyo
[23.09.11 22:16:34 FINE]: [BetonQuest] Firing event gui.open_door_marta for Telmiyo
[23.09.11 22:16:34 FINE]: [BetonQuest] Firing event gui.notify_objective for Telmiyo
[23.09.11 22:16:34 FINE]: [BetonQuest] Firing event gui.give_point for Telmiyo
[23.09.11 22:16:38 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [point, Telmiyo]
[23.09.11 22:16:38 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 22:16:38 FINE]: [BetonQuest] Command executing done
[23.09.11 22:16:38 FINE]: [BetonQuest] Listing points
[23.09.11 22:19:54 WARNING]: [BetonQuest] Could not resolve placeholder value as variable 'point.progress' is specified without package and the default package is disabled.
[23.09.11 22:52:16 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 22:52:16 FINE]: [BetonQuest] Reloading configuration
[23.09.11 22:52:16 FINE]: [BetonQuest] Loaded pl language
[23.09.11 22:52:16 FINE]: [BetonQuest] Loaded en language
[23.09.11 22:52:16 FINE]: [BetonQuest] Loaded de language
[23.09.11 22:52:16 FINE]: [BetonQuest] Loaded fr language
[23.09.11 22:52:16 FINE]: [BetonQuest] Loaded cn language
[23.09.11 22:52:16 FINE]: [BetonQuest] Loaded es language
[23.09.11 22:52:16 FINE]: [BetonQuest] Loaded nl language
[23.09.11 22:52:16 FINE]: [BetonQuest] Loaded it language
[23.09.11 22:52:16 FINE]: [BetonQuest] Loaded hu language
[23.09.11 22:52:16 FINE]: [BetonQuest] Loaded vi language
[23.09.11 22:52:16 FINE]: [BetonQuest] Initializing static events
[23.09.11 22:52:16 FINE]: [BetonQuest] Searching package lesson
[23.09.11 22:52:16 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:52:16 FINE]: [BetonQuest] Searching package gui
[23.09.11 22:52:16 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:52:16 FINE]: [BetonQuest] Searching package items
[23.09.11 22:52:16 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 22:52:16 FINE]: [BetonQuest] Static events initialization done
[23.09.11 22:52:16 FINE]: [BetonQuest] Restarting global locations
[23.09.11 22:52:16 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 22:52:16 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 22:52:16 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 22:52:16 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 22:52:16 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 22:52:16 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 22:52:16 FINE]: [BetonQuest] Variable lesson-%point.progress.left:9% loaded
[23.09.11 22:52:16 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 22:52:16 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 22:52:16 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.give_point' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 22:52:16 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 22:52:16 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 22:52:16 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 22:52:16 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 22:52:16 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 22:52:16 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 22:52:16 FINE]: [BetonQuest] Loading stuff in package items
[23.09.11 22:52:16 FINE]: [BetonQuest] Everything in package items loaded
[23.09.11 22:52:16 INFO]: [BetonQuest] There are 5 conditions, 23 events, 0 objectives and 5 conversations loaded from 3 packages.
[23.09.11 22:52:16 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 22:52:16 FINE]: [BetonQuest] Command executing done
[23.09.11 22:52:18 FINE]: [BetonQuest] TRUE:  condition lesson.quest01_started for player Telmiyo
[23.09.11 22:52:18 FINE]: [BetonQuest] TRUE: inverted condition lesson.has_key for player Telmiyo
[23.09.11 22:52:23 FINE]: [BetonQuest] Firing event lesson.give_key for Telmiyo
[23.09.11 22:52:23 FINE]: [BetonQuest] Firing event lesson.select_npc_lisa for Telmiyo
[23.09.11 22:52:23 FINE]: [BetonQuest] Firing event lesson.remove_hologram for Telmiyo
[23.09.11 22:52:23 FINE]: [BetonQuest] Firing event lesson.select_npc_marc for Telmiyo
[23.09.11 22:52:23 FINE]: [BetonQuest] Firing event lesson.add_hologram for Telmiyo
[23.09.11 23:38:58 INFO]: [BetonQuest] Disabling BetonQuest v1.12.10
[23.09.11 23:38:58 FINE]: [BetonQuest] Killing all timers on disable
[23.09.11 23:38:58 INFO]: [BetonQuest] BetonQuest succesfully disabled!
