[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded pl language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded en language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded de language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded fr language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded cn language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded es language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded nl language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded it language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded hu language
[23.09.11 21:16:58 FINE]: [BetonQuest] Loaded vi language
[23.09.11 21:16:58 INFO]: [BetonQuest] Using SQLite for storing data!
[23.09.11 21:16:58 FINE]: [BetonQuest] Initializing updater with version v64, destination is v64
[23.09.11 21:16:58 INFO]: [BetonQuest] Configuration up to date!
[23.09.11 21:21:27 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:21:27 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:21:27 FINE]: [BetonQuest] FALSE:  condition gui.quest02_completed for player Telmiyo
[23.09.11 21:21:27 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:21:29 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:21:30 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_completed for Telmiyo
[23.09.11 21:21:30 FINE]: [BetonQuest] Firing event gui.select_npc_jobs for Telmiyo
[23.09.11 21:21:30 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 21:21:30 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:21:30 FINE]: [BetonQuest] Firing event gui.add_hologram for Telmiyo
[23.09.11 21:21:30 FINE]: [BetonQuest] Firing event gui.open_gui for Telmiyo
[23.09.11 21:21:35 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:21:35 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 21:21:35 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:21:35 FINE]: [BetonQuest] TRUE:  condition gui.quest02_completed for player Telmiyo
[23.09.11 21:21:35 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:21:35 FINE]: [BetonQuest] Firing event gui.walk_to_door_marta for Telmiyo
[23.09.11 21:21:35 FINE]: [BetonQuest] Firing event gui.open_door_marta for Telmiyo
[23.09.11 21:21:35 FINE]: [BetonQuest] Firing event gui.notify_objective for Telmiyo
[23.09.11 21:22:05 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [delete, tag, gui.quest02_started]
[23.09.11 21:22:05 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 21:22:05 FINE]: [BetonQuest] Command executing done
[23.09.11 21:22:06 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [delete, tag, gui.quest02_completed]
[23.09.11 21:22:06 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 21:22:06 FINE]: [BetonQuest] Command executing done
[23.09.11 21:22:10 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [tag, Telmiyo]
[23.09.11 21:22:10 FINE]: [BetonQuest] Loading data asynchronously
[23.09.11 21:22:10 FINE]: [BetonQuest] Command executing done
[23.09.11 21:22:10 FINE]: [BetonQuest] Listing tags
[23.09.11 21:22:14 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 21:22:14 FINE]: [BetonQuest] Reloading configuration
[23.09.11 21:22:14 FINE]: [BetonQuest] Loaded pl language
[23.09.11 21:22:14 FINE]: [BetonQuest] Loaded en language
[23.09.11 21:22:14 FINE]: [BetonQuest] Loaded de language
[23.09.11 21:22:14 FINE]: [BetonQuest] Loaded fr language
[23.09.11 21:22:14 FINE]: [BetonQuest] Loaded cn language
[23.09.11 21:22:14 FINE]: [BetonQuest] Loaded es language
[23.09.11 21:22:14 FINE]: [BetonQuest] Loaded nl language
[23.09.11 21:22:14 FINE]: [BetonQuest] Loaded it language
[23.09.11 21:22:14 FINE]: [BetonQuest] Loaded hu language
[23.09.11 21:22:14 FINE]: [BetonQuest] Loaded vi language
[23.09.11 21:22:14 FINE]: [BetonQuest] Initializing static events
[23.09.11 21:22:14 FINE]: [BetonQuest] Searching package lesson
[23.09.11 21:22:14 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:22:14 FINE]: [BetonQuest] Searching package gui
[23.09.11 21:22:14 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:22:14 FINE]: [BetonQuest] Static events initialization done
[23.09.11 21:22:14 FINE]: [BetonQuest] Restarting global locations
[23.09.11 21:22:14 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 21:22:14 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 21:22:14 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 21:22:14 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 21:22:14 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:22:14 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 21:22:14 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:22:14 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 21:22:14 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 21:22:14 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 21:22:14 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 21:22:14 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:22:14 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 21:22:14 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:22:14 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 21:22:14 INFO]: [BetonQuest] There are 5 conditions, 22 events, 0 objectives and 5 conversations loaded from 2 packages.
[23.09.11 21:22:14 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 21:22:14 FINE]: [BetonQuest] Command executing done
[23.09.11 21:22:30 FINE]: [BetonQuest] TRUE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 21:22:30 FINE]: [BetonQuest] TRUE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:22:32 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_started for Telmiyo
[23.09.11 21:22:32 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:22:32 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 21:22:32 FINE]: [BetonQuest] Firing event gui.select_npc_jobs for Telmiyo
[23.09.11 21:22:32 FINE]: [BetonQuest] Firing event gui.add_hologram for Telmiyo
[23.09.11 21:22:34 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:22:34 FINE]: [BetonQuest] Firing event gui.add_tag_quest02_completed for Telmiyo
[23.09.11 21:22:34 FINE]: [BetonQuest] Firing event gui.select_npc_jobs for Telmiyo
[23.09.11 21:22:34 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 21:22:34 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:22:34 FINE]: [BetonQuest] Firing event gui.add_hologram for Telmiyo
[23.09.11 21:22:35 FINE]: [BetonQuest] Firing event gui.open_gui for Telmiyo
[23.09.11 21:22:38 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:22:38 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 21:22:38 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:22:38 FINE]: [BetonQuest] TRUE:  condition gui.quest02_completed for player Telmiyo
[23.09.11 21:22:38 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:22:38 FINE]: [BetonQuest] Firing event gui.walk_to_door_marta for Telmiyo
[23.09.11 21:22:38 FINE]: [BetonQuest] Firing event gui.open_door_marta for Telmiyo
[23.09.11 21:22:38 FINE]: [BetonQuest] Firing event gui.notify_objective for Telmiyo
[23.09.11 21:23:07 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [reload]
[23.09.11 21:23:07 FINE]: [BetonQuest] Reloading configuration
[23.09.11 21:23:07 FINE]: [BetonQuest] Loaded pl language
[23.09.11 21:23:07 FINE]: [BetonQuest] Loaded en language
[23.09.11 21:23:07 FINE]: [BetonQuest] Loaded de language
[23.09.11 21:23:07 FINE]: [BetonQuest] Loaded fr language
[23.09.11 21:23:07 FINE]: [BetonQuest] Loaded cn language
[23.09.11 21:23:07 FINE]: [BetonQuest] Loaded es language
[23.09.11 21:23:07 FINE]: [BetonQuest] Loaded nl language
[23.09.11 21:23:07 FINE]: [BetonQuest] Loaded it language
[23.09.11 21:23:07 FINE]: [BetonQuest] Loaded hu language
[23.09.11 21:23:07 FINE]: [BetonQuest] Loaded vi language
[23.09.11 21:23:07 FINE]: [BetonQuest] Initializing static events
[23.09.11 21:23:07 FINE]: [BetonQuest] Searching package lesson
[23.09.11 21:23:07 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:23:07 FINE]: [BetonQuest] Searching package gui
[23.09.11 21:23:07 FINE]: [BetonQuest] There are no static events defined, skipping
[23.09.11 21:23:07 FINE]: [BetonQuest] Static events initialization done
[23.09.11 21:23:07 FINE]: [BetonQuest] Restarting global locations
[23.09.11 21:23:07 FINE]: [BetonQuest] Loading stuff in package lesson
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.select_npc_marc' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.select_npc_lisa' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.remove_hologram' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.add_hologram' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.set_block_debug' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_started' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.add_tag_quest01_completed' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.walk_to_door_marc' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.open_door_marc' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.give_key' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.remove_key' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'lesson.notify_objective_marc' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Condition 'lesson.quest01_started' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Condition 'lesson.quest01_completed' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Condition 'lesson.has_key' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest] Loading merlin conversation from lesson package
[23.09.11 21:23:07 FINE]: [BetonQuest] Variable lesson-%player% loaded
[23.09.11 21:23:07 FINE]: [BetonQuest] Conversation loaded: 5 NPC options and 4 player options
[23.09.11 21:23:07 FINE]: [BetonQuest] Loading marc conversation from lesson package
[23.09.11 21:23:07 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:23:07 FINE]: [BetonQuest] Loading lisa conversation from lesson package
[23.09.11 21:23:07 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:23:07 FINE]: [BetonQuest] Everything in package lesson loaded
[23.09.11 21:23:07 FINE]: [BetonQuest] Loading stuff in package gui
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'gui.select_npc_marta' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'gui.select_npc_jobs' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'gui.add_hologram' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'gui.remove_hologram' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'gui.walk_to_door_marta' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'gui.open_door_marta' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'gui.open_gui' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_started' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'gui.add_tag_quest02_completed' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Event 'gui.notify_objective' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Condition 'gui.quest02_started' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest]   Condition 'gui.quest02_completed' loaded
[23.09.11 21:23:07 FINE]: [BetonQuest] Loading marta conversation from gui package
[23.09.11 21:23:07 FINE]: [BetonQuest] Variable gui-%player% loaded
[23.09.11 21:23:07 FINE]: [BetonQuest] Conversation loaded: 7 NPC options and 4 player options
[23.09.11 21:23:07 FINE]: [BetonQuest] Loading jobs conversation from gui package
[23.09.11 21:23:07 FINE]: [BetonQuest] Conversation loaded: 4 NPC options and 2 player options
[23.09.11 21:23:07 FINE]: [BetonQuest] Everything in package gui loaded
[23.09.11 21:23:07 INFO]: [BetonQuest] There are 5 conditions, 22 events, 0 objectives and 5 conversations loaded from 2 packages.
[23.09.11 21:23:07 FINE]: [BetonQuest] Updating journal for player Telmiyo
[23.09.11 21:23:07 FINE]: [BetonQuest] Command executing done
[23.09.11 21:23:09 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_completed for player Telmiyo
[23.09.11 21:23:09 FINE]: [BetonQuest] FALSE: inverted condition gui.quest02_started for player Telmiyo
[23.09.11 21:23:09 FINE]: [BetonQuest] TRUE:  condition gui.quest02_completed for player Telmiyo
[23.09.11 21:23:09 FINE]: [BetonQuest] TRUE:  condition gui.quest02_started for player Telmiyo
[23.09.11 21:23:09 FINE]: [BetonQuest] Firing event gui.select_npc_marta for Telmiyo
[23.09.11 21:23:09 FINE]: [BetonQuest] Firing event gui.remove_hologram for Telmiyo
[23.09.11 21:23:09 FINE]: [BetonQuest] Firing event gui.walk_to_door_marta for Telmiyo
[23.09.11 21:23:09 FINE]: [BetonQuest] Firing event gui.open_door_marta for Telmiyo
[23.09.11 21:23:09 FINE]: [BetonQuest] Firing event gui.notify_objective for Telmiyo
[23.09.11 21:23:42 FINE]: [BetonQuest] Executing /betonquest command for user Telmiyo with arguments: [create, items]
[23.09.11 21:23:42 INFO]: [BetonQuest] Deploying items package!
[23.09.11 21:23:42 FINE]: [BetonQuest] Command executing done
[23.09.11 21:23:48 INFO]: [BetonQuest] Disabling BetonQuest v1.12.10
[23.09.11 21:23:48 FINE]: [BetonQuest] Killing all timers on disable
[23.09.11 21:23:48 INFO]: [BetonQuest] BetonQuest succesfully disabled!
